27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 01.08.2020 00:01:45.5190000; 01.08.2020 00:01:45.7230000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 01.08.2020 00:01:45.5210000; 01.08.2020 00:01:45.7250000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 01.08.2020 00:01:45.5210000; 01.08.2020 00:01:45.7250000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 01.08.2020 00:01:45.5120000; 01.08.2020 00:01:46.6720000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 01.08.2020 00:01:45.5120000; 01.08.2020 00:01:46.7040000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 01.08.2020 00:01:45.5120000; 01.08.2020 00:01:46.7200000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 01.08.2020 00:01:45.5120000; 01.08.2020 00:01:46.7760000
701701; Impianto lubrorefrigerante filtro a nastro anomalia vello filtrante al termine (=130FC3-HQ2-BG1:4); sinumerik_alarm_plc_pmc; 02.08.2020 08:48:07.7610000; 03.08.2020 08:35:16.2930000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 02.08.2020 08:48:07.7960000; 03.08.2020 08:17:29.6850000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 02.08.2020 09:48:08.8450000; 03.08.2020 09:17:30.4770000
701703; Impianto lubrorefrigerante filtro a nastro anomalia livello riempimento troppo alto (=130FC3-HQ2-BL1:2); sinumerik_alarm_plc_pmc; 02.08.2020 20:24:37.7940000; 03.08.2020 08:17:29.6480000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 09:17:30.5600000; 03.08.2020 09:35:16.5800000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 09:17:30.5600000; 03.08.2020 09:35:16.5810000
703736; Riparo di carico: è presente un'anomalia nel convertitore --> vedi immagine diagnostica S120; sinumerik_alarm_plc_pmc; 03.08.2020 08:46:21.6640000; 03.08.2020 08:49:51.1270000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 03.08.2020 08:49:52.8110000; 03.08.2020 08:50:03.2290000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9240000; 03.08.2020 08:50:28.1290000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9240000; 03.08.2020 08:50:28.1290000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9320000; 03.08.2020 08:50:28.1370000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9320000; 03.08.2020 08:50:28.1370000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9340000; 03.08.2020 08:50:28.1390000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:27.9340000; 03.08.2020 08:50:28.1390000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:28.9830000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:28.9940000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:29.0860000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:29.1020000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:29.1180000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:27.9260000; 03.08.2020 08:50:29.1340000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3110000; 03.08.2020 08:50:28.5150000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3110000; 03.08.2020 08:50:28.5150000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3130000; 03.08.2020 08:50:28.5170000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3130000; 03.08.2020 08:50:28.5170000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3150000; 03.08.2020 08:50:28.5190000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 03.08.2020 08:50:28.3150000; 03.08.2020 08:50:28.5190000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:28.3100000; 03.08.2020 08:50:29.4660000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:28.3100000; 03.08.2020 08:50:29.4820000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:28.3100000; 03.08.2020 08:50:29.5140000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 03.08.2020 08:50:28.3100000; 03.08.2020 08:50:29.5700000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 10:24:27.1830000; 03.08.2020 10:24:55.8480000
755037; Magazzino utensili ausiliario: utensile in pinza 2 disponibile  DB3898.DBX2.1 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 10:24:27.1840000; 03.08.2020 10:24:55.9930000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 10:25:05.5760000; 03.08.2020 10:25:09.1690000
755037; Magazzino utensili ausiliario: utensile in pinza 2 disponibile  DB3898.DBX2.1 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 10:25:05.5770000; 03.08.2020 10:25:09.1700000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:05:40.6920000; 03.08.2020 11:31:38.7840000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 03.08.2020 10:32:03.7800000; 03.08.2020 10:33:07.0200000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:32:07.4850000; 03.08.2020 11:33:00.2060000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:33:01.0450000; 03.08.2020 11:33:07.2160000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 03.08.2020 10:33:29.8360000; 03.08.2020 10:33:34.4810000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:33:33.7550000; 03.08.2020 11:33:34.7460000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:33:37.0090000; 03.08.2020 11:34:05.5510000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:33:48.5180000; 03.08.2020 11:34:05.8150000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:34:06.5890000; 03.08.2020 11:34:07.3160000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:34:06.5890000; 03.08.2020 11:34:07.3580000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:34:09.6650000; 03.08.2020 11:34:13.1330000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:34:09.7690000; 03.08.2020 11:34:13.1500000
10621; Canale 1: L'asse Z_1_ è sul finecorsa software  ; sinumerik_alarm_nck; 03.08.2020 10:34:17.1820000; 03.08.2020 10:34:23.8890000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 03.08.2020 10:34:47.7280000; 03.08.2020 10:39:54.1560000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:34:51.3950000; 03.08.2020 11:34:56.2470000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 03.08.2020 11:35:18.9700000; 03.08.2020 11:35:27.3350000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 04.08.2020 11:11:00.9440000; 04.08.2020 11:11:12.8890000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 04.08.2020 10:11:42.4650000; 04.08.2020 10:11:47.6840000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7460000; 04.08.2020 10:12:18.9500000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7460000; 04.08.2020 10:12:18.9500000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7540000; 04.08.2020 10:12:18.9580000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7540000; 04.08.2020 10:12:18.9580000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7560000; 04.08.2020 10:12:18.9600000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:18.7560000; 04.08.2020 10:12:18.9600000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7460000; 04.08.2020 10:12:19.8080000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7460000; 04.08.2020 10:12:19.8250000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7470000; 04.08.2020 10:12:19.9280000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7470000; 04.08.2020 10:12:19.9440000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7470000; 04.08.2020 10:12:19.9600000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:18.7470000; 04.08.2020 10:12:19.9760000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1080000; 04.08.2020 10:12:19.3120000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1080000; 04.08.2020 10:12:19.3130000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1100000; 04.08.2020 10:12:19.3140000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1100000; 04.08.2020 10:12:19.3150000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1120000; 04.08.2020 10:12:19.3160000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 04.08.2020 10:12:19.1120000; 04.08.2020 10:12:19.3160000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:19.1060000; 04.08.2020 10:12:20.2520000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:19.1060000; 04.08.2020 10:12:20.2680000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:19.1060000; 04.08.2020 10:12:20.2840000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:19.1060000; 04.08.2020 10:12:20.3400000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 04.08.2020 10:12:19.1060000; 04.08.2020 10:12:20.3640000
66011; Selezione utensile: utensile selezionato 5443 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 04.08.2020 14:56:30.8810000; 04.08.2020 14:56:35.6840000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 04.08.2020 14:56:31.0790000; 04.08.2020 14:56:37.1750000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 04.08.2020 15:56:31.8550000; 04.08.2020 15:56:37.2340000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 04.08.2020 14:58:37.4640000; 04.08.2020 14:59:21.5640000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 15:58:41.9700000; 04.08.2020 15:59:21.6110000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 04.08.2020 15:59:22.5470000; 04.08.2020 15:59:33.5290000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 04.08.2020 15:00:02.0240000; 04.08.2020 15:00:43.0330000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:00:06.1430000; 04.08.2020 16:00:40.4250000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 04.08.2020 15:18:00.3350000; 04.08.2020 15:18:56.9500000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:18:04.4920000; 04.08.2020 16:18:56.5960000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:18:58.3560000; 04.08.2020 16:19:00.8670000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:19:08.6880000; 04.08.2020 16:19:39.1910000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 04.08.2020 15:20:42.8910000; 04.08.2020 15:21:06.9560000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:20:46.9050000; 04.08.2020 16:21:06.4620000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:21:07.9620000; 04.08.2020 16:21:11.3170000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:21:24.7240000; 04.08.2020 16:21:45.0190000
66150; verso posizione di partenza impossibile: asse Z in zona di lavoro, o pezzo ==>> canale 1 blocco N13920; sinumerik_alarm_nck; 04.08.2020 15:22:41.5630000; 04.08.2020 15:22:45.6660000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 04.08.2020 15:22:41.6880000; 04.08.2020 15:22:46.3220000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:22:42.8560000; 04.08.2020 16:22:47.0210000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 04.08.2020 15:25:34.3200000; 04.08.2020 15:25:52.9650000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:25:37.8370000; 04.08.2020 16:25:52.3860000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:26:14.4590000; 04.08.2020 16:26:43.8220000
701711; Impianto lubrorefrigerante pompa ad alta pressione  selezione pressione fuori range valido; sinumerik_alarm_plc_pmc; 04.08.2020 15:41:59.3930000; 04.08.2020 15:42:06.9500000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:42:00.3230000; 04.08.2020 16:42:07.5290000
754942; Punto di caricamento magazzino utensili a disco attivo   manca; sinumerik_alarm_plc_pmc; 04.08.2020 16:43:39.1430000; 04.08.2020 16:43:45.0570000
704806; Controllo rottura utensile 1: errore ago; sinumerik_alarm_plc_pmc; 05.08.2020 05:15:00.4220000; 05.08.2020 09:53:25.9250000
66341; Utensile 5563: lunghezza taglio utensile > lunghezza curva di inviluppo ==>> canale 3 blocco N2195; sinumerik_alarm_nck; 05.08.2020 10:04:04.1320000; 05.08.2020 10:13:19.3020000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 05.08.2020 10:04:04.3680000; 05.08.2020 10:13:19.9470000
66341; Utensile 5563: lunghezza taglio utensile > lunghezza curva di inviluppo ==>> canale 3 blocco N2195; sinumerik_alarm_nck; 05.08.2020 10:13:33.9660000; 05.08.2020 10:14:22.5970000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 05.08.2020 10:13:34.0400000; 05.08.2020 10:14:23.0270000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 05.08.2020 11:13:34.7080000; 05.08.2020 11:14:23.7360000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0630000; 05.08.2020 10:14:51.2670000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0630000; 05.08.2020 10:14:51.2670000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0710000; 05.08.2020 10:14:51.2750000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0710000; 05.08.2020 10:14:51.2750000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0730000; 05.08.2020 10:14:51.2770000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.0730000; 05.08.2020 10:14:51.2770000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.1210000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.1370000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.2490000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.2650000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.2810000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.0610000; 05.08.2020 10:14:52.3530000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4490000; 05.08.2020 10:14:51.6530000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4490000; 05.08.2020 10:14:51.6530000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4510000; 05.08.2020 10:14:51.6550000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4510000; 05.08.2020 10:14:51.6550000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4530000; 05.08.2020 10:14:51.6570000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 05.08.2020 10:14:51.4530000; 05.08.2020 10:14:51.6570000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.4450000; 05.08.2020 10:14:52.5810000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.4450000; 05.08.2020 10:14:52.6050000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.4450000; 05.08.2020 10:14:52.6210000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.4450000; 05.08.2020 10:14:52.6370000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 05.08.2020 10:14:51.4450000; 05.08.2020 10:14:52.6530000
753824; Macchina inserita  T12 manca; sinumerik_alarm_plc_pmc; 06.08.2020 14:26:22.8540000; 
; ----- Avvio acquisizione allarmi -----; ; 06.08.2020 14:29:54.5940000; 06.08.2020 14:29:54.5940000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 06.08.2020 13:29:37.4500000; 06.08.2020 13:29:57.4320000
700116; Grob-Dämon non lavora; sinumerik_alarm_plc_pmc; 06.08.2020 13:30:17.3630000; 06.08.2020 13:33:01.7280000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.08.2020 14:32:24.1570000; 06.08.2020 14:33:01.6690000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.08.2020 14:32:24.1580000; 06.08.2020 14:33:01.6700000
27090; Errore nel confronto. incrociato dei dati NCK-PLC, $A_OUTSE[41], NCK: 0; SI - KDV OUTSEP[41] - OUTSEP41; Giunto 1, tavola circolare, pressione; sinumerik_alarm_nck; 06.08.2020 16:07:16.0820000; 06.08.2020 16:07:39.3270000
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 06.08.2020 16:07:16.0860000; 06.08.2020 16:07:16.0870000
