201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 08:17:16.9670000; 07.01.2020 08:17:18.1050000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 08:17:16.9670000; 07.01.2020 08:17:18.1330000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 08:17:16.9670000; 07.01.2020 08:17:18.1530000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 08:17:16.9670000; 07.01.2020 08:17:18.1690000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 08:17:16.9670000; 07.01.2020 08:17:18.2300000
540307; Asse Z: sovvracaricato (Md> momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 07.01.2020 08:51:50.8200000; 07.01.2020 08:58:47.0930000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 07.01.2020 08:51:51.4560000; 07.01.2020 08:58:47.0280000
540307; Asse Z: sovvracaricato (Md> momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 07.01.2020 09:00:09.2260000; 07.01.2020 09:04:30.3400000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 07.01.2020 09:00:09.6800000; 07.01.2020 09:04:30.9490000
700120; Anomalia nell'esecuzione di funzioni script HMIPro; sinumerik_alarm_plc_pmc; 07.01.2020 12:24:54.8670000; 07.01.2020 12:25:20.0130000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 07.01.2020 12:24:55.0820000; 07.01.2020 12:25:20.7510000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 07.01.2020 12:25:19.6180000; 07.01.2020 12:25:21.0960000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 12:25:19.8230000; 07.01.2020 12:25:20.6320000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 07.01.2020 12:31:50.8160000; 07.01.2020 12:31:54.2540000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 12:31:51.0360000; 07.01.2020 12:31:54.2540000
16906; Canale 1: Influenza sul programma: azione 'Avviare l'elaborazione selezionata' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 12:31:52.9230000; 07.01.2020 12:31:54.2540000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 07.01.2020 12:32:19.4950000; 07.01.2020 12:39:30.2310000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 12:32:19.7070000; 07.01.2020 12:39:30.2310000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 07.01.2020 13:15:42.7950000; 07.01.2020 13:15:44.3430000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 13:15:43.0150000; 07.01.2020 13:15:43.7890000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 07.01.2020 13:15:57.8580000; 07.01.2020 13:15:58.9330000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 07.01.2020 13:15:58.0690000; 07.01.2020 13:15:58.9330000
753824; Macchina inserita  T12 manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:31:50.4420000; 
; ----- Avvio acquisizione allarmi -----; ; 07.01.2020 13:40:31.2640000; 07.01.2020 13:40:31.2640000
705544; L'arresto di emergenza sul sistema di caricamento utensile è scattato.; sinumerik_alarm_plc_pmc; 07.01.2020 13:40:08.4250000; 
700905; Profibus DPM1: almeno un device guasto in strang (vedere protocollo allarmi); sinumerik_alarm_plc_pmc; 07.01.2020 13:40:33.3890000; 
909011; DP Sistema master(1) Indirizzo:60 Segnalazione cumulativa di guasto; ; 07.01.2020 13:40:33.9100000; 07.01.2020 13:45:53.0810000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 07.01.2020 13:41:03.7560000; 07.01.2020 13:41:36.9490000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 07.01.2020 13:41:40.2530000; 07.01.2020 13:41:52.3430000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 07.01.2020 13:41:55.6460000; 07.01.2020 13:42:19.0020000
27251; PROFIsafe: il modulo F 1019, Master segnala l'errore CRC; sinumerik_alarm_nck; 07.01.2020 13:45:53.2170000; 
27021; Asse X_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse Y_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse Z_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse B_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse A_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse SP1 stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse Q_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse EL1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse ES1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse E_1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse ZM1_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
27021; Asse Y_2_ stop D attivato; sinumerik_alarm_nck; 07.01.2020 13:45:53.2210000; 
380075; PROFIBUS/PROFINET: guasto bus di periferia DP 1 Slave/dispositivo 6 indirizzo logico base ; sinumerik_alarm_nck_drive; 07.01.2020 13:45:53.2250000; 
20144; Canale 1: Blocco N64300 Azione sincrona al movimento: IDS=878 accesso alle variabili di sistema non possibile; sinumerik_alarm_nck; 07.01.2020 13:45:53.2250000; 
27252; PROFIsafe: Slave/Device IM155-6 DP HF V3.1, Bus 1, errore segni di vita; sinumerik_alarm_nck; 07.01.2020 13:45:53.2490000; 
380075; PROFIBUS/PROFINET: guasto bus di periferia DP 1 Slave/dispositivo 3 indirizzo logico base ; sinumerik_alarm_nck_drive; 07.01.2020 13:45:53.3050000; 
703738; Riparo di carico: errore comunicazione; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.3200000; 
703744; Porta di caricamento: sovvracaricato (Md > momento di soglia Mdx Sinamics p2194); sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.3200000; 
700122; Pannello di comando macchina Schubert MCI-2 difettoso; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4330000; 
700316; Interruttore di protezione OK <arresto immediato> (=520C-QA1:14) manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700317; Interruttore di protezione OK <arresto avanzamento> (=11010C-QA1:14) manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700318; Interruttore di protezione OK <arresto a fine ciclo> (=700C-QA1:14) manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700319; Interruttore di protezione OK <arresto immediato> (=240C-FC1:SIG:S3) manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
909010; PROFINET Sistema IO(100) N. apparecchio:25 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:53.8980000; 
700320; Interruttore di protezione OK <arresto immediato> (=240C-FC2:SIG:S3) manca; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700748; Master Asi 1 circuito 1: errore periferico ==> ulteriori informazioni nella schermata HMI della diagnosi Asi; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700751; Master Asi 1 circuito 1: errore di configurazione ==> ulteriori informazioni nella schermata HMI della diagnosi Asi; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700753; Master Asi 1 circuito 1: modo di progettazione attivo oppure non nel funzionamento normale; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
909011; DP Sistema master(1) Indirizzo:3 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:54.4010000; 
909011; DP Sistema master(1) Indirizzo:6 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:54.4010000; 
909011; DP Sistema master(1) Indirizzo:7 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:54.4010000; 
909011; DP Sistema master(1) Indirizzo:12 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:54.4010000; 
909011; DP Sistema master(1) Indirizzo:17 Segnalazione cumulativa di guasto; ; 07.01.2020 13:45:54.4020000; 
700754; Master Asi 1 circuito 1: As-i power fail; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
700755; Master Asi 1 circuito 1: master AS-i è offline; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.4680000; 
705540; L'arresto di emergenza sul pulpito di comando principale è scattato.; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.5720000; 
705541; L'arresto di emergenza sull'apparecchio di comando manuale HT8 è scattato.; sinumerik_alarm_plc_pmc; 07.01.2020 13:45:53.5720000; 
; ----- Avvio acquisizione allarmi -----; ; 07.01.2020 13:53:12.2450000; 07.01.2020 13:53:12.2450000
705544; L'arresto di emergenza sul sistema di caricamento utensile è scattato.; sinumerik_alarm_plc_pmc; 07.01.2020 13:52:50.0440000; 07.01.2020 13:56:17.0660000
700905; Profibus DPM1: almeno un device guasto in strang (vedere protocollo allarmi); sinumerik_alarm_plc_pmc; 07.01.2020 13:53:13.0740000; 07.01.2020 13:56:17.1760000
909011; DP Sistema master(1) Indirizzo:60 Segnalazione cumulativa di guasto; ; 07.01.2020 13:53:13.6140000; 07.01.2020 13:55:02.2230000
700119; Nuovo file log creato; sinumerik_alarm_plc_pmc; 07.01.2020 13:53:42.4630000; 07.01.2020 13:53:43.5100000
705544; L'arresto di emergenza sul sistema di caricamento utensile è scattato.; sinumerik_alarm_plc_pmc; 07.01.2020 14:00:41.6330000; 07.01.2020 14:00:43.6870000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6540000; 07.01.2020 14:01:21.8580000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6540000; 07.01.2020 14:01:21.8580000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6620000; 07.01.2020 14:01:21.8660000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6620000; 07.01.2020 14:01:21.8660000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6640000; 07.01.2020 14:01:21.8680000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:21.6640000; 07.01.2020 14:01:21.8680000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6570000; 07.01.2020 14:01:22.7150000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6570000; 07.01.2020 14:01:22.7310000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6580000; 07.01.2020 14:01:22.8160000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6580000; 07.01.2020 14:01:22.8310000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6580000; 07.01.2020 14:01:22.8480000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:21.6580000; 07.01.2020 14:01:22.8630000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0280000; 07.01.2020 14:01:22.2320000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0280000; 07.01.2020 14:01:22.2320000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:22.2340000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:22.2340000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0320000; 07.01.2020 14:01:22.2360000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 07.01.2020 14:01:22.0320000; 07.01.2020 14:01:22.2360000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:23.1790000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:23.1990000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:23.2160000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:23.2320000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 07.01.2020 14:01:22.0300000; 07.01.2020 14:01:23.2870000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 07.01.2020 14:02:36.1040000; 07.01.2020 14:02:47.1700000
704801; Controllo rottura utensile 1: braccio scansione non ha toccato la punta utensile: ammasso trucioli??; sinumerik_alarm_plc_pmc; 07.01.2020 17:54:24.8850000; 07.01.2020 17:54:46.8920000
704801; Controllo rottura utensile 1: braccio scansione non ha toccato la punta utensile: ammasso trucioli??; sinumerik_alarm_plc_pmc; 07.01.2020 18:26:09.8290000; 08.01.2020 07:44:44.6760000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 08.01.2020 05:49:28.8970000; 08.01.2020 07:44:44.6390000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 05:49:29.4150000; 08.01.2020 07:44:44.6090000
910510; Mandrino: utensile : 5292 numero duplo: 1 limite anomalia velocità di vibrazione (v_eff) superata o squilibrio (vedi diagnostica mandrino GROB); ; 08.01.2020 05:49:29.5500000; 08.01.2020 07:44:45.0080000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 08.01.2020 08:27:07.4390000; 08.01.2020 08:27:07.7950000
6406; Canale 1: Manca la tacitazione PLC al comando 01; sinumerik_alarm_nck; 08.01.2020 08:27:44.5900000; 08.01.2020 08:27:46.1870000
16906; Canale 1: Influenza sul programma: azione 'Interrupt utente (posizione di default)' interrotta a causa di un allarme; sinumerik_alarm_nck; 08.01.2020 08:27:44.8010000; 08.01.2020 08:27:46.1870000
704048; ; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:10.2570000; 08.01.2020 08:29:16.7030000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:10.9390000; 08.01.2020 08:29:17.0930000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:10.9390000; 08.01.2020 08:29:17.0930000
704048; ; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:20.8300000; 08.01.2020 08:29:27.4600000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:21.2310000; 08.01.2020 08:29:27.4670000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 08:29:21.2320000; 08.01.2020 08:29:27.4670000
703318; Dispositivo di serraggio zona di lavoro movimento consentito  manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.0400000; 08.01.2020 10:44:14.5810000
753313; Dispositivo di serraggio zona di lavoro movimento consentito  DB4000.DBX66.4 manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.5010000; 08.01.2020 10:44:14.5900000
753345; Dispositivo di serraggio zona di lavoro movimento consentito  DB4000.DBX66.4 manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.5020000; 08.01.2020 10:44:14.5910000
753377; Dispositivo di serraggio zona di lavoro movimento consentito  DB4000.DBX66.4 manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.5020000; 08.01.2020 10:44:14.5910000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.5030000; 08.01.2020 10:44:14.5910000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 08.01.2020 10:44:12.5030000; 08.01.2020 10:44:14.5920000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 08.01.2020 10:44:27.4620000; 08.01.2020 10:46:50.8210000
704801; Controllo rottura utensile 1: braccio scansione non ha toccato la punta utensile: ammasso trucioli??; sinumerik_alarm_plc_pmc; 08.01.2020 11:29:59.7800000; 08.01.2020 15:18:02.1170000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5290000; 08.01.2020 14:11:21.7330000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5290000; 08.01.2020 14:11:21.7330000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5370000; 08.01.2020 14:11:21.7410000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5370000; 08.01.2020 14:11:21.7410000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5390000; 08.01.2020 14:11:21.7430000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.5390000; 08.01.2020 14:11:21.7430000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5250000; 08.01.2020 14:11:22.5870000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5250000; 08.01.2020 14:11:22.6110000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5260000; 08.01.2020 14:11:22.6870000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5260000; 08.01.2020 14:11:22.7030000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5260000; 08.01.2020 14:11:22.7350000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.5260000; 08.01.2020 14:11:22.7520000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9150000; 08.01.2020 14:11:22.1190000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9150000; 08.01.2020 14:11:22.1190000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9170000; 08.01.2020 14:11:22.1210000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9170000; 08.01.2020 14:11:22.1210000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9190000; 08.01.2020 14:11:22.1230000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 14:11:21.9190000; 08.01.2020 14:11:22.1230000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.9100000; 08.01.2020 14:11:23.0640000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.9100000; 08.01.2020 14:11:23.0990000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.9100000; 08.01.2020 14:11:23.1190000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 08.01.2020 14:11:21.9100000; 08.01.2020 14:11:23.1750000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 08.01.2020 15:24:14.9670000; 08.01.2020 15:24:42.9150000
753824; Macchina inserita  T12 manca; sinumerik_alarm_plc_pmc; 08.01.2020 15:26:47.4610000; 
; ----- Avvio acquisizione allarmi -----; ; 08.01.2020 15:30:18.5210000; 08.01.2020 15:30:18.5210000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8400000; 08.01.2020 15:43:58.0440000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8400000; 08.01.2020 15:43:58.0440000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8480000; 08.01.2020 15:43:58.0520000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8480000; 08.01.2020 15:43:58.0520000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8500000; 08.01.2020 15:43:58.0540000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 08.01.2020 15:43:57.8500000; 08.01.2020 15:43:58.0540000
