201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.11.2019 08:07:33.3530000; 06.11.2019 08:07:34.4870000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.11.2019 08:07:33.3530000; 06.11.2019 08:07:34.5020000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.11.2019 08:07:33.3530000; 06.11.2019 08:07:34.5180000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.11.2019 08:07:33.3530000; 06.11.2019 08:07:34.5340000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 06.11.2019 08:07:33.3530000; 06.11.2019 08:07:34.5500000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 08:08:14.1120000; 06.11.2019 08:08:16.3730000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 08:08:23.4100000; 06.11.2019 08:08:35.7560000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 08:08:42.5540000; 06.11.2019 08:08:49.5630000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 08:08:56.5990000; 06.11.2019 08:08:58.0440000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 08:09:03.0020000; 06.11.2019 08:09:37.6400000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 
; -----/¨¥fÇÆ -----; ; 06.11.2019 10:06:42.6340000; 06.11.2019 10:06:42.6340000
704334; 0          <no text available>; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 
; ----- Inicio del registro de alarmas -----; ; 06.11.2019 10:06:44.6880000; 06.11.2019 10:06:44.6880000
704334; 0          <no text available>; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 
; ----- Start alarm acquisition -----; ; 06.11.2019 10:06:46.9120000; 06.11.2019 10:06:46.9120000
704334; Fault pending at additional magazine; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 
; ----- Lancement de l'acquisition des alarmes -----; ; 06.11.2019 10:06:48.9160000; 06.11.2019 10:06:48.9160000
704334; 0          <no text available>; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 
; ----- Start Alarmerfassung -----; ; 06.11.2019 10:06:51.2120000; 06.11.2019 10:06:51.2120000
704334; Störung am Zusatzmagazin steht an; sinumerik_alarm_plc_pmc; 06.11.2019 09:59:01.2700000; 06.11.2019 12:44:22.6630000
753824; Maschine Ein  T12 fehlt; sinumerik_alarm_plc_pmc; 06.11.2019 12:44:59.2650000; 06.11.2019 12:50:56.4890000
705544; Not-Halt am Werkzeug-Beladesystem wurde ausgelöst.; sinumerik_alarm_plc_pmc; 06.11.2019 12:46:32.9440000; 06.11.2019 12:50:56.1930000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 06.11.2019 12:46:33.4600000; 06.11.2019 12:50:56.0830000
909011; DP-Mastersystem(1) Adresse:60 Sammelstörung; ; 06.11.2019 12:46:34.1000000; 06.11.2019 12:46:43.2850000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4430000; 06.11.2019 12:51:27.6480000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4430000; 06.11.2019 12:51:27.6480000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4510000; 06.11.2019 12:51:27.6560000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4510000; 06.11.2019 12:51:27.6560000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4530000; 06.11.2019 12:51:27.6580000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.4530000; 06.11.2019 12:51:27.6580000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4400000; 06.11.2019 12:51:28.5010000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4400000; 06.11.2019 12:51:28.5170000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4410000; 06.11.2019 12:51:28.6170000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4410000; 06.11.2019 12:51:28.6490000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4410000; 06.11.2019 12:51:28.6650000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.4410000; 06.11.2019 12:51:28.6810000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8180000; 06.11.2019 12:51:28.0220000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8180000; 06.11.2019 12:51:28.0220000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8200000; 06.11.2019 12:51:28.0240000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8200000; 06.11.2019 12:51:28.0240000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8220000; 06.11.2019 12:51:28.0260000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 06.11.2019 12:51:27.8220000; 06.11.2019 12:51:28.0260000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.8120000; 06.11.2019 12:51:28.9570000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.8120000; 06.11.2019 12:51:28.9730000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.8120000; 06.11.2019 12:51:28.9890000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.8120000; 06.11.2019 12:51:29.0050000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.11.2019 12:51:27.8120000; 06.11.2019 12:51:29.0290000
754918; Logische 0  M0.0 fehlt; sinumerik_alarm_plc_pmc; 06.11.2019 12:51:48.6270000; 06.11.2019 12:52:08.1580000
754922; Ein Auftrag ist am Zusatzmagazin aktiv  DB3898.DBX1.0 fehlt; sinumerik_alarm_plc_pmc; 06.11.2019 12:51:48.6270000; 06.11.2019 12:52:08.2020000
754931; ZMag: Greifer 1 gespannt  DB3898.DBX2.2 Status 0 fehlt; sinumerik_alarm_plc_pmc; 06.11.2019 12:51:48.6280000; 06.11.2019 12:52:08.2030000
754992; ZMag: Anforderung Schieben der Daten   DB3898.DBX1.7 fehlt; sinumerik_alarm_plc_pmc; 06.11.2019 12:51:48.6280000; 06.11.2019 12:52:08.2030000
; ----- Avvio acquisizione allarmi -----; ; 06.11.2019 12:53:19.2510000; 06.11.2019 12:53:19.2510000
; -----/¨¥fÇÆ -----; ; 06.11.2019 12:53:22.0790000; 06.11.2019 12:53:22.0790000
; ----- Inicio del registro de alarmas -----; ; 06.11.2019 12:53:23.0720000; 06.11.2019 12:53:23.0720000
; ----- Start alarm acquisition -----; ; 06.11.2019 12:53:24.0660000; 06.11.2019 12:53:24.0660000
; ----- Lancement de l'acquisition des alarmes -----; ; 06.11.2019 12:59:46.9690000; 06.11.2019 12:59:46.9690000
; ----- Start Alarmerfassung -----; ; 06.11.2019 12:59:54.4250000; 06.11.2019 12:59:54.4250000
; ----- Avvio acquisizione allarmi -----; ; 06.11.2019 12:59:56.8750000; 06.11.2019 12:59:56.8750000
; -----/¨¥fÇÆ -----; ; 06.11.2019 12:59:58.2870000; 06.11.2019 12:59:58.2870000
; ----- Inicio del registro de alarmas -----; ; 06.11.2019 12:59:59.1470000; 06.11.2019 12:59:59.1470000
; ----- Start alarm acquisition -----; ; 06.11.2019 12:59:59.9190000; 06.11.2019 12:59:59.9190000
; ----- Lancement de l'acquisition des alarmes -----; ; 06.11.2019 13:00:00.7860000; 06.11.2019 13:00:00.7860000
; ----- Avvio acquisizione allarmi -----; ; 06.11.2019 13:00:01.8350000; 06.11.2019 13:00:01.8350000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 06.11.2019 13:21:37.6510000; 06.11.2019 13:22:34.3160000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 06.11.2019 13:22:15.8720000; 06.11.2019 13:22:34.3590000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:22:20.5790000; 06.11.2019 13:22:37.8320000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:22:38.0510000; 06.11.2019 13:23:39.7360000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:39.9540000; 06.11.2019 13:23:40.1670000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:40.5980000; 06.11.2019 13:23:44.1130000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:44.5550000; 06.11.2019 13:23:44.7700000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:44.9880000; 06.11.2019 13:23:46.8590000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:47.5040000; 06.11.2019 13:23:48.5370000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:49.1800000; 06.11.2019 13:23:51.4590000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:23:51.6770000; 06.11.2019 13:23:57.0840000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:24:07.8140000; 06.11.2019 13:24:09.0740000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:24:09.2890000; 06.11.2019 13:24:18.1780000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:24:18.4000000; 06.11.2019 13:24:18.8270000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:24:19.0460000; 06.11.2019 13:24:19.4750000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 06.11.2019 13:24:19.6930000; 06.11.2019 13:24:29.2050000
