27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:37.7460000; 01.09.2020 18:49:37.9500000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:37.7540000; 01.09.2020 18:49:37.9580000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:37.7540000; 01.09.2020 18:49:37.9580000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:37.7560000; 01.09.2020 18:49:37.9600000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:37.7560000; 01.09.2020 18:49:37.9600000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7410000; 01.09.2020 18:49:38.8030000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7410000; 01.09.2020 18:49:38.8190000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7430000; 01.09.2020 18:49:38.9150000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7430000; 01.09.2020 18:49:38.9320000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7430000; 01.09.2020 18:49:38.9490000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:37.7430000; 01.09.2020 18:49:38.9630000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1080000; 01.09.2020 18:49:38.3120000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1080000; 01.09.2020 18:49:38.3120000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1100000; 01.09.2020 18:49:38.3140000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1100000; 01.09.2020 18:49:38.3140000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1120000; 01.09.2020 18:49:38.3160000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 01.09.2020 18:49:38.1120000; 01.09.2020 18:49:38.3160000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:38.1020000; 01.09.2020 18:49:39.2390000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:38.1020000; 01.09.2020 18:49:39.2550000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:38.1020000; 01.09.2020 18:49:39.2710000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:38.1020000; 01.09.2020 18:49:39.2950000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 01.09.2020 18:49:38.1020000; 01.09.2020 18:49:39.3200000
61404; Kanal 1: Satz 950: Korrektur des Werkzeuges nicht ausgeführt; sinumerik_alarm_nck; 01.09.2020 20:32:01.5760000; 01.09.2020 20:33:54.7610000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 01.09.2020 20:34:59.4830000; 01.09.2020 20:35:25.9510000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 01.09.2020 20:35:10.8280000; 01.09.2020 20:35:16.2500000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.09.2020 20:42:37.5740000; 01.09.2020 20:42:38.7260000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.09.2020 20:44:04.6250000; 01.09.2020 20:44:05.9880000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.09.2020 21:05:57.8010000; 01.09.2020 21:06:01.4730000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 01.09.2020 21:07:47.2870000; 01.09.2020 21:07:50.8570000
; ----- Start Alarmerfassung -----; ; 02.09.2020 05:02:12.2820000; 02.09.2020 05:02:12.2820000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2310000; 02.09.2020 05:02:53.4350000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2310000; 02.09.2020 05:02:53.4350000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2390000; 02.09.2020 05:02:53.4430000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2390000; 02.09.2020 05:02:53.4430000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2410000; 02.09.2020 05:02:53.4450000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.2410000; 02.09.2020 05:02:53.4450000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.2840000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.3000000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.3840000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.3980000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.4300000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.2270000; 02.09.2020 05:02:54.4940000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6050000; 02.09.2020 05:02:53.8090000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6050000; 02.09.2020 05:02:53.8090000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6070000; 02.09.2020 05:02:53.8110000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6070000; 02.09.2020 05:02:53.8110000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6090000; 02.09.2020 05:02:53.8130000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.09.2020 05:02:53.6090000; 02.09.2020 05:02:53.8130000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.5990000; 02.09.2020 05:02:54.7380000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.5990000; 02.09.2020 05:02:54.7550000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.5990000; 02.09.2020 05:02:54.7700000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.5990000; 02.09.2020 05:02:54.7870000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.09.2020 05:02:53.5990000; 02.09.2020 05:02:54.8030000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 08:19:19.8180000; 02.09.2020 08:19:21.2220000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 08:20:41.2210000; 02.09.2020 08:20:42.6160000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 08:32:58.5440000; 02.09.2020 08:33:03.0630000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 08:33:33.6210000; 02.09.2020 08:33:37.3150000
701334; Werkzeugbruchüberwachung: Alarm Werkzeug Fehlt; sinumerik_alarm_plc_pmc; 02.09.2020 10:58:33.9860000; 02.09.2020 11:01:10.9810000
66037; Istwert Z-Achse  WZ-Länge < ZM_HOMEPOS oder < GUD-Variable: Z_ENA_HOMEPOS --> Zur Grundstellung nur mit JOG möglich ==>> Kanal 1 Satz N13385; sinumerik_alarm_nck; 02.09.2020 11:02:51.1990000; 02.09.2020 11:02:58.1890000
510219; SET-Alarm von NC Kanal 1 aktiv; sinumerik_alarm_plc_pmc; 02.09.2020 11:02:51.4230000; 02.09.2020 11:02:56.7410000
66037; Istwert Z-Achse  WZ-Länge < ZM_HOMEPOS oder < GUD-Variable: Z_ENA_HOMEPOS --> Zur Grundstellung nur mit JOG möglich ==>> Kanal 1 Satz N13385; sinumerik_alarm_nck; 02.09.2020 11:03:09.0470000; 02.09.2020 11:03:14.1690000
510219; SET-Alarm von NC Kanal 1 aktiv; sinumerik_alarm_plc_pmc; 02.09.2020 11:03:09.1330000; 02.09.2020 11:03:12.5250000
66037; Istwert Z-Achse  WZ-Länge < ZM_HOMEPOS oder < GUD-Variable: Z_ENA_HOMEPOS --> Zur Grundstellung nur mit JOG möglich ==>> Kanal 1 Satz N13385; sinumerik_alarm_nck; 02.09.2020 11:03:18.4370000; 02.09.2020 11:03:21.7750000
510219; SET-Alarm von NC Kanal 1 aktiv; sinumerik_alarm_plc_pmc; 02.09.2020 11:03:18.5300000; 02.09.2020 11:03:29.2360000
16923; Kanal 1: Programmbeeinflussung: Aktion 'Aktive Verarbeitung anhalten' im aktuellen Zustand nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 11:04:17.7330000; 02.09.2020 11:04:26.5100000
510223; Satzsuchlauf gestartet und Maschine nicht auf Transportfreigabe - Crashgefahr!; sinumerik_alarm_plc_pmc; 02.09.2020 11:04:17.7600000; 02.09.2020 11:04:27.3090000
15350; Kanal 1: Satz 1532 Suchziel nicht gefunden; sinumerik_alarm_nck; 02.09.2020 11:04:18.2280000; 02.09.2020 11:04:26.5100000
16923; Kanal 1: Programmbeeinflussung: Aktion 'Aktive Verarbeitung anhalten' im aktuellen Zustand nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 11:05:09.5910000; 02.09.2020 11:05:26.3090000
510223; Satzsuchlauf gestartet und Maschine nicht auf Transportfreigabe - Crashgefahr!; sinumerik_alarm_plc_pmc; 02.09.2020 11:05:09.6490000; 02.09.2020 11:05:26.3720000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 11:05:29.4350000; 02.09.2020 11:06:09.3440000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 11:05:53.4030000; 02.09.2020 11:05:56.2570000
701334; Werkzeugbruchüberwachung: Alarm Werkzeug Fehlt; sinumerik_alarm_plc_pmc; 02.09.2020 11:06:20.0200000; 02.09.2020 11:07:03.1930000
150201; Kommunikation zu /PLC/DiagBuffer ausgefallen; sinumerik_alarm_hmi; 02.09.2020 11:07:26.5330000; 02.09.2020 11:07:28.2050000
150201; Kommunikation zu /PLC/PMC ausgefallen; sinumerik_alarm_hmi; 02.09.2020 11:07:26.5330000; 02.09.2020 11:07:28.2050000
16923; Kanal 1: Programmbeeinflussung: Aktion 'Aktive Verarbeitung anhalten' im aktuellen Zustand nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 11:08:34.1500000; 02.09.2020 11:09:49.2040000
510223; Satzsuchlauf gestartet und Maschine nicht auf Transportfreigabe - Crashgefahr!; sinumerik_alarm_plc_pmc; 02.09.2020 11:08:34.2100000; 02.09.2020 11:09:49.3060000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 11:09:52.3680000; 02.09.2020 11:14:47.7720000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 11:10:14.0090000; 02.09.2020 11:10:15.5550000
701332; Werkzeugbruchüberwachung: Alarm Werkzeug gebrochen; sinumerik_alarm_plc_pmc; 02.09.2020 11:10:25.8460000; 02.09.2020 11:14:47.7720000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 11:20:44.9150000; 02.09.2020 11:21:45.3150000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 11:21:15.6650000; 02.09.2020 11:21:28.2970000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 12:46:39.6590000; 02.09.2020 12:46:57.1830000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 12:46:49.6500000; 02.09.2020 12:46:53.4920000
16927; Kanal 2: Aktion 'Wechsel in Handbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 13:33:28.3640000; 02.09.2020 13:33:31.5460000
16927; Kanal 2: Aktion 'Wechsel in Handbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 13:39:32.7870000; 02.09.2020 13:39:46.2790000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 13:44:26.3710000; 02.09.2020 13:44:30.9130000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 13:51:36.6540000; 02.09.2020 13:53:00.1500000
16923; Kanal 1: Programmbeeinflussung: Aktion 'Aktive Verarbeitung anhalten' im aktuellen Zustand nicht erlaubt; sinumerik_alarm_nck; 02.09.2020 14:07:50.5990000; 02.09.2020 14:07:54.6330000
510223; Satzsuchlauf gestartet und Maschine nicht auf Transportfreigabe - Crashgefahr!; sinumerik_alarm_plc_pmc; 02.09.2020 14:07:50.5880000; 02.09.2020 14:07:54.7670000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 14:08:00.9850000; 02.09.2020 14:08:03.0230000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 14:20:28.2230000; 02.09.2020 14:20:31.5770000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 14:31:06.1760000; 02.09.2020 14:31:09.1100000
560126; Spindel: programmierte Drehzahl größer als die maximale Spindeldrehzahl; sinumerik_alarm_plc_pmc; 02.09.2020 15:08:40.5750000; 02.09.2020 15:09:24.4380000
560126; Spindel: programmierte Drehzahl größer als die maximale Spindeldrehzahl; sinumerik_alarm_plc_pmc; 02.09.2020 15:09:26.1440000; 02.09.2020 15:10:26.1340000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 15:10:42.0110000; 02.09.2020 15:10:44.1770000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 15:12:15.2170000; 02.09.2020 15:12:16.6620000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 02.09.2020 15:34:18.8430000; 02.09.2020 15:35:30.6400000
909011; DP-Mastersystem(1) Adresse:15 Sammelstörung; ; 02.09.2020 15:34:19.2520000; 02.09.2020 15:34:22.2530000
909011; DP-Mastersystem(1) Adresse:15 Sammelstörung; ; 02.09.2020 15:35:00.0480000; 02.09.2020 15:35:03.0480000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 16:18:30.3110000; 02.09.2020 16:19:05.7600000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 16:18:30.6570000; 02.09.2020 16:18:33.3750000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
6412; Werkzeug T='302200'#1 hat Überwachungsgrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 17:14:43.9970000; 02.09.2020 17:14:46.4720000
701332; Werkzeugbruchüberwachung: Alarm Werkzeug gebrochen; sinumerik_alarm_plc_pmc; 02.09.2020 19:29:09.2140000; 02.09.2020 19:31:11.4920000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 19:32:20.7670000; 02.09.2020 19:32:32.3310000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 19:32:22.5180000; 02.09.2020 19:32:25.4240000
701334; Werkzeugbruchüberwachung: Alarm Werkzeug Fehlt; sinumerik_alarm_plc_pmc; 02.09.2020 19:37:46.3640000; 02.09.2020 19:39:17.0340000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 02.09.2020 19:40:13.4980000; 02.09.2020 19:40:27.3890000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 02.09.2020 19:40:15.0660000; 02.09.2020 19:40:18.9280000
6410; Werkzeug T='302160'#1 hat Vorwarngrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 22:03:33.4630000; 02.09.2020 22:03:34.6600000
6410; Werkzeug T='302160'#1 hat Vorwarngrenze erreicht mit D= 1; sinumerik_alarm_nck; 02.09.2020 22:03:45.6500000; 02.09.2020 22:03:47.6710000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 22:54:51.8780000; 02.09.2020 22:54:53.7370000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 02.09.2020 22:55:19.9220000; 02.09.2020 22:55:21.4930000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9660000; 03.09.2020 05:14:57.1700000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9660000; 03.09.2020 05:14:57.1700000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9740000; 03.09.2020 05:14:57.1780000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9740000; 03.09.2020 05:14:57.1780000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9760000; 03.09.2020 05:14:57.1800000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 03.09.2020 05:14:56.9760000; 03.09.2020 05:14:57.1800000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.09.2020 05:14:56.9630000; 03.09.2020 05:14:58.0150000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.09.2020 05:14:56.9630000; 03.09.2020 05:14:58.0310000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.09.2020 05:14:56.9630000; 03.09.2020 05:14:58.1270000
