16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:16.8940000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:17.1020000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:17.3100000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:17.4780000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:17.6780000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:17.8860000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:18.0940000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:18.2940000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:18.5020000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:18.6700000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:18.8790000; 02.06.2020 15:15:18.9390000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 02.06.2020 15:15:19.1190000; 02.06.2020 15:15:28.3090000
; ----- Start Alarmerfassung -----; ; 03.06.2020 06:02:12.2630000; 03.06.2020 06:02:12.2630000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3360000; 03.06.2020 06:02:52.5400000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3360000; 03.06.2020 06:02:52.5400000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3440000; 03.06.2020 06:02:52.5480000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3440000; 03.06.2020 06:02:52.5480000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3460000; 03.06.2020 06:02:52.5500000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.3460000; 03.06.2020 06:02:52.5500000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3330000; 03.06.2020 06:02:53.3940000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3330000; 03.06.2020 06:02:53.4130000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3340000; 03.06.2020 06:02:53.5290000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3340000; 03.06.2020 06:02:53.5450000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3340000; 03.06.2020 06:02:53.5610000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.3340000; 03.06.2020 06:02:53.5770000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7100000; 03.06.2020 06:02:52.9140000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7100000; 03.06.2020 06:02:52.9140000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7120000; 03.06.2020 06:02:52.9160000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7120000; 03.06.2020 06:02:52.9160000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7140000; 03.06.2020 06:02:52.9180000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 06:02:52.7140000; 03.06.2020 06:02:52.9180000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.7050000; 03.06.2020 06:02:53.8380000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.7050000; 03.06.2020 06:02:53.8540000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.7050000; 03.06.2020 06:02:53.8780000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.7050000; 03.06.2020 06:02:53.8950000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 06:02:52.7050000; 03.06.2020 06:02:53.9150000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 03.06.2020 07:36:30.1070000; 03.06.2020 07:36:31.4730000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 03.06.2020 07:37:15.4350000; 03.06.2020 07:37:16.8080000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 03.06.2020 07:51:47.0140000; 03.06.2020 07:51:48.4150000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 03.06.2020 07:52:14.8100000; 03.06.2020 07:52:16.0020000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 03.06.2020 07:52:43.0110000; 03.06.2020 07:52:44.1160000
; ----- Start Alarmerfassung -----; ; 03.06.2020 09:41:05.6890000; 03.06.2020 09:41:05.6890000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4580000; 03.06.2020 09:42:03.6620000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4580000; 03.06.2020 09:42:03.6620000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4660000; 03.06.2020 09:42:03.6700000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4660000; 03.06.2020 09:42:03.6700000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4680000; 03.06.2020 09:42:03.6720000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.4680000; 03.06.2020 09:42:03.6720000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4530000; 03.06.2020 09:42:04.5110000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4530000; 03.06.2020 09:42:04.5280000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4540000; 03.06.2020 09:42:04.6240000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4540000; 03.06.2020 09:42:04.6400000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4540000; 03.06.2020 09:42:04.6550000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.4540000; 03.06.2020 09:42:04.6720000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8320000; 03.06.2020 09:42:04.0360000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8320000; 03.06.2020 09:42:04.0360000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8340000; 03.06.2020 09:42:04.0380000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8340000; 03.06.2020 09:42:04.0380000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8360000; 03.06.2020 09:42:04.0400000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:42:03.8360000; 03.06.2020 09:42:04.0400000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.8250000; 03.06.2020 09:42:04.9600000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.8250000; 03.06.2020 09:42:04.9760000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.8250000; 03.06.2020 09:42:04.9920000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.8250000; 03.06.2020 09:42:05.0080000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:42:03.8250000; 03.06.2020 09:42:05.0210000
; ----- Start Alarmerfassung -----; ; 03.06.2020 09:49:44.2730000; 03.06.2020 09:49:44.2730000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2300000; 03.06.2020 09:51:36.4340000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2300000; 03.06.2020 09:51:36.4340000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2380000; 03.06.2020 09:51:36.4420000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2380000; 03.06.2020 09:51:36.4420000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2400000; 03.06.2020 09:51:36.4440000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.2400000; 03.06.2020 09:51:36.4440000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.2760000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.2960000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.3750000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.4070000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.4390000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.06.2020 09:51:36.2260000; 03.06.2020 09:51:37.4570000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.6040000; 03.06.2020 09:51:36.8080000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.6040000; 03.06.2020 09:51:36.8080000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 03.06.2020 09:51:36.6060000; 03.06.2020 09:51:36.8100000
