27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 03.02.2020 06:55:00.5910000; 03.02.2020 06:55:00.7950000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 03.02.2020 06:55:00.5910000; 03.02.2020 06:55:00.7950000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 03.02.2020 06:55:00.5930000; 03.02.2020 06:55:00.7970000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 03.02.2020 06:55:00.5930000; 03.02.2020 06:55:00.7970000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.02.2020 06:55:00.5830000; 03.02.2020 06:55:01.7320000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.02.2020 06:55:00.5830000; 03.02.2020 06:55:01.7480000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.02.2020 06:55:00.5830000; 03.02.2020 06:55:01.7640000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.02.2020 06:55:00.5830000; 03.02.2020 06:55:01.7800000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.02.2020 06:55:00.5830000; 03.02.2020 06:55:01.7960000
700649; Spindel 1 Vorschubsperre: Drehzahlüberschreitung bei nicht eingelaufener Spindel (nmax = 500 1/min) -> Startup-Cycle ausführen; sinumerik_alarm_plc_pmc; 03.02.2020 06:57:06.4010000; 03.02.2020 06:57:21.4040000
700649; Spindel 1 Vorschubsperre: Drehzahlüberschreitung bei nicht eingelaufener Spindel (nmax = 500 1/min) -> Startup-Cycle ausführen; sinumerik_alarm_plc_pmc; 03.02.2020 06:57:22.2380000; 03.02.2020 06:57:24.4820000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 03.02.2020 07:04:42.1180000; 03.02.2020 07:05:48.0920000
909011; DP-Mastersystem(1) Adresse:22 Sammelstörung; ; 03.02.2020 07:04:43.8370000; 03.02.2020 07:04:52.9780000
10621; Kanal 1: Achse A_1_ steht auf Softwareendschalter  ; sinumerik_alarm_nck; 03.02.2020 07:20:12.7300000; 03.02.2020 07:20:15.2550000
510008; Vorsicht Crashgefahr! Achsen wurden in JOG verfahren und repositionieren auf kürzesten Weg zurück!; sinumerik_alarm_plc_pmc; 03.02.2020 07:25:05.8550000; 03.02.2020 07:25:10.5380000
510008; Vorsicht Crashgefahr! Achsen wurden in JOG verfahren und repositionieren auf kürzesten Weg zurück!; sinumerik_alarm_plc_pmc; 03.02.2020 07:25:13.1930000; 03.02.2020 07:25:20.2840000
10621; Kanal 1: Achse Z_1_ steht auf Softwareendschalter  ; sinumerik_alarm_nck; 03.02.2020 07:25:26.8990000; 03.02.2020 07:25:29.4160000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:41.5550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:41.7550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:41.9550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:42.1550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:42.3550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:42.5550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:42.7550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:42.9550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:43.1550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:43.3550000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:43.5630000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:43.7630000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:43.9720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:44.1720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:44.3720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:44.5800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:44.7800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:44.9800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:45.1800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:45.3880000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:45.5560000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:45.7560000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:45.9560000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:46.1640000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:46.3640000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:46.5720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:46.7720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:46.9720000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:47.1800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:47.3800000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:47.5810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:47.7810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:47.9810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:48.1570000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:48.3570000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:48.5570000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:48.7570000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:48.9570000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:49.1650000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:49.3650000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:49.5650000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:49.7730000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:49.9730000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:50.1730000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:50.3730000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:50.5730000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:50.7810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:50.9810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:51.1810000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:51.3820000; 03.02.2020 07:26:51.4230000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:51.5660000; 03.02.2020 07:26:51.7750000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:51.7740000; 03.02.2020 07:26:51.7750000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:51.9820000; 03.02.2020 07:26:52.6080000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:52.1820000; 03.02.2020 07:26:52.6080000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:52.3820000; 03.02.2020 07:26:52.6080000
16927; Kanal 2: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:52.7060000; 03.02.2020 07:27:04.3830000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 07:26:52.7580000; 03.02.2020 07:27:04.3690000
16907; Kanal 1: Aktion 'Wechsel in Handbetriebsart' nur im Stop-Zustand möglich; sinumerik_alarm_nck; 03.02.2020 07:28:37.6340000; 03.02.2020 07:28:43.0480000
910468; Q_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 03.02.2020 08:38:49.9850000; 03.02.2020 08:43:27.0730000
910474; E_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 03.02.2020 08:38:50.0530000; 03.02.2020 08:43:27.0740000
754954; ZMag.: Ziel Magazin 1/1 Platz gleich Position der Q-Achse   fehlt; sinumerik_alarm_plc_pmc; 03.02.2020 08:44:30.0570000; 03.02.2020 08:44:55.8690000
754987; Q1-Achse: Mag. 1/1 in Rasterposition zur Beladestelle   fehlt; sinumerik_alarm_plc_pmc; 03.02.2020 08:44:30.0580000; 03.02.2020 08:44:55.8860000
16927; Kanal 2: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 08:47:50.6070000; 03.02.2020 08:47:53.1530000
16927; Kanal 2: Aktion 'Wechsel in Handbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.02.2020 08:48:47.3050000; 03.02.2020 08:48:52.6400000
; ----- Start Alarmerfassung -----; ; 04.02.2020 09:53:20.3300000; 04.02.2020 09:53:20.3300000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.6920000; 04.02.2020 09:54:30.8960000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.6920000; 04.02.2020 09:54:30.8960000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.7000000; 04.02.2020 09:54:30.9040000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.7000000; 04.02.2020 09:54:30.9040000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.7020000; 04.02.2020 09:54:30.9060000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:30.7020000; 04.02.2020 09:54:30.9060000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:30.6910000; 04.02.2020 09:54:31.7580000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:30.6910000; 04.02.2020 09:54:31.7740000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:30.6910000; 04.02.2020 09:54:31.8610000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:30.6910000; 04.02.2020 09:54:31.8780000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:30.6910000; 04.02.2020 09:54:31.9740000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0660000; 04.02.2020 09:54:31.2700000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0660000; 04.02.2020 09:54:31.2700000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0680000; 04.02.2020 09:54:31.2720000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0680000; 04.02.2020 09:54:31.2720000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0700000; 04.02.2020 09:54:31.2740000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 09:54:31.0700000; 04.02.2020 09:54:31.2740000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:31.0630000; 04.02.2020 09:54:32.2060000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:31.0630000; 04.02.2020 09:54:32.2230000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:31.0630000; 04.02.2020 09:54:32.2380000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:31.0630000; 04.02.2020 09:54:32.2540000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 09:54:31.0630000; 04.02.2020 09:54:32.2700000
700649; Spindel 1 Vorschubsperre: Drehzahlüberschreitung bei nicht eingelaufener Spindel (nmax = 500 1/min) -> Startup-Cycle ausführen; sinumerik_alarm_plc_pmc; 04.02.2020 09:56:00.3770000; 04.02.2020 09:56:08.8740000
700649; Spindel 1 Vorschubsperre: Drehzahlüberschreitung bei nicht eingelaufener Spindel (nmax = 500 1/min) -> Startup-Cycle ausführen; sinumerik_alarm_plc_pmc; 04.02.2020 09:56:12.3640000; 04.02.2020 09:56:14.6000000
; ----- Start Alarmerfassung -----; ; 04.02.2020 12:34:07.8660000; 04.02.2020 12:34:07.8660000
705544; Not-Halt am Werkzeug-Beladesystem wurde ausgelöst.; sinumerik_alarm_plc_pmc; 04.02.2020 12:33:52.4360000; 04.02.2020 12:47:28.6740000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 04.02.2020 12:34:14.7650000; 04.02.2020 12:47:28.5650000
909011; DP-Mastersystem(1) Adresse:60 Sammelstörung; ; 04.02.2020 12:34:15.5620000; 04.02.2020 12:44:39.0210000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 04.02.2020 12:34:38.9620000; 04.02.2020 12:47:28.7480000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.1910000; 04.02.2020 12:46:19.3950000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.1910000; 04.02.2020 12:46:19.3950000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.1990000; 04.02.2020 12:46:19.4030000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.1990000; 04.02.2020 12:46:19.4030000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.2010000; 04.02.2020 12:46:19.4050000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.2010000; 04.02.2020 12:46:19.4050000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1880000; 04.02.2020 12:46:20.2530000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1880000; 04.02.2020 12:46:20.2700000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1890000; 04.02.2020 12:46:20.3620000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1890000; 04.02.2020 12:46:20.3940000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1890000; 04.02.2020 12:46:20.4100000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.02.2020 12:46:19.1890000; 04.02.2020 12:46:20.4260000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5650000; 04.02.2020 12:46:19.7690000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5650000; 04.02.2020 12:46:19.7690000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5670000; 04.02.2020 12:46:19.7710000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5670000; 04.02.2020 12:46:19.7710000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5690000; 04.02.2020 12:46:19.7730000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 04.02.2020 12:46:19.5690000; 04.02.2020 12:46:19.7730000
