27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 09:03:32.1590000; 08.01.2020 09:03:32.3630000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 09:03:32.1480000; 08.01.2020 09:03:33.2940000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 09:03:32.1480000; 08.01.2020 09:03:33.3100000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 09:03:32.1480000; 08.01.2020 09:03:33.3260000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 09:03:32.1480000; 08.01.2020 09:03:33.3430000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 09:03:32.1480000; 08.01.2020 09:03:33.3580000
; ----- Start Alarmerfassung -----; ; 08.01.2020 12:44:35.7510000; 08.01.2020 12:44:35.7510000
702124; Keine Palette im Arbeitsraum aber Auflagenkontrolle i.O.; sinumerik_alarm_plc_pmc; 08.01.2020 09:03:21.7420000; 
703216; Arbeitsraum: Werkstückdaten vorhanden aber kein Palettenstatus eingetragen; sinumerik_alarm_plc_pmc; 08.01.2020 08:55:03.6520000; 
700116; Grob-Dämon arbeitet nicht; sinumerik_alarm_plc_pmc; 08.01.2020 12:44:27.5240000; 08.01.2020 12:47:18.2630000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3680000; 08.01.2020 14:30:22.5720000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3680000; 08.01.2020 14:30:22.5720000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3760000; 08.01.2020 14:30:22.5800000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3760000; 08.01.2020 14:30:22.5800000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3780000; 08.01.2020 14:30:22.5820000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.3780000; 08.01.2020 14:30:22.5820000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3660000; 08.01.2020 14:30:23.4220000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3660000; 08.01.2020 14:30:23.4380000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3650000; 08.01.2020 14:30:23.5220000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3650000; 08.01.2020 14:30:23.5380000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3650000; 08.01.2020 14:30:23.5700000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.3650000; 08.01.2020 14:30:23.5860000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7420000; 08.01.2020 14:30:22.9460000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7420000; 08.01.2020 14:30:22.9460000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7440000; 08.01.2020 14:30:22.9480000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7440000; 08.01.2020 14:30:22.9480000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7460000; 08.01.2020 14:30:22.9500000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 08.01.2020 14:30:22.7460000; 08.01.2020 14:30:22.9500000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.7370000; 08.01.2020 14:30:23.8910000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.7370000; 08.01.2020 14:30:23.9060000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.7370000; 08.01.2020 14:30:23.9300000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.7370000; 08.01.2020 14:30:23.9460000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 08.01.2020 14:30:22.7370000; 08.01.2020 14:30:24.0020000
; ----- Start Alarmerfassung -----; ; 17.01.2020 06:55:59.9600000; 17.01.2020 06:55:59.9600000
703216; Arbeitsraum: Werkstückdaten vorhanden aber kein Palettenstatus eingetragen; sinumerik_alarm_plc_pmc; 17.01.2020 06:55:42.7900000; 17.01.2020 07:12:58.6700000
705544; Not-Halt am Werkzeug-Beladesystem wurde ausgelöst.; sinumerik_alarm_plc_pmc; 17.01.2020 06:55:42.8500000; 17.01.2020 06:59:10.2630000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 17.01.2020 06:56:04.9640000; 17.01.2020 06:59:10.3740000
909011; DP-Mastersystem(1) Adresse:60 Sammelstörung; ; 17.01.2020 06:56:05.8050000; 17.01.2020 06:57:32.9360000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 17.01.2020 06:56:29.9700000; 17.01.2020 06:59:10.3380000
702124; Keine Palette im Arbeitsraum aber Auflagenkontrolle i.O.; sinumerik_alarm_plc_pmc; 17.01.2020 06:58:10.7820000; 17.01.2020 13:50:51.9700000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8040000; 17.01.2020 06:58:21.0080000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8040000; 17.01.2020 06:58:21.0080000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8120000; 17.01.2020 06:58:21.0160000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8120000; 17.01.2020 06:58:21.0160000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8140000; 17.01.2020 06:58:21.0180000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:20.8140000; 17.01.2020 06:58:21.0180000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:21.8590000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:21.8780000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:21.9660000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:21.9820000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:21.9980000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:20.8000000; 17.01.2020 06:58:22.0140000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1780000; 17.01.2020 06:58:21.3820000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1780000; 17.01.2020 06:58:21.3820000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1800000; 17.01.2020 06:58:21.3840000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1800000; 17.01.2020 06:58:21.3840000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1820000; 17.01.2020 06:58:21.3860000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 06:58:21.1820000; 17.01.2020 06:58:21.3860000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:21.1720000; 17.01.2020 06:58:22.3180000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:21.1720000; 17.01.2020 06:58:22.3380000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:21.1720000; 17.01.2020 06:58:22.3550000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:21.1720000; 17.01.2020 06:58:22.3700000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 06:58:21.1720000; 17.01.2020 06:58:22.3860000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9650000; 17.01.2020 07:21:23.1650000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9650000; 17.01.2020 07:21:23.1650000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9730000; 17.01.2020 07:21:23.1730000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9730000; 17.01.2020 07:21:23.1730000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9750000; 17.01.2020 07:21:23.1750000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:22.9750000; 17.01.2020 07:21:23.1750000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.0150000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.0350000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.1230000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.1390000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.1550000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:22.9610000; 17.01.2020 07:21:24.1710000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3360000; 17.01.2020 07:21:23.5400000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3360000; 17.01.2020 07:21:23.5400000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3380000; 17.01.2020 07:21:23.5420000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3380000; 17.01.2020 07:21:23.5420000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3400000; 17.01.2020 07:21:23.5440000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 17.01.2020 07:21:23.3400000; 17.01.2020 07:21:23.5440000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:23.3340000; 17.01.2020 07:21:24.4710000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:23.3340000; 17.01.2020 07:21:24.4870000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:23.3340000; 17.01.2020 07:21:24.5030000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:23.3340000; 17.01.2020 07:21:24.5190000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 17.01.2020 07:21:23.3340000; 17.01.2020 07:21:24.5360000
703140; Arbeitsraum: Eintrag Palettennummer fehlerhaft (Palettennummer muss eindeutig und ungleich 0 sein); sinumerik_alarm_plc_pmc; 17.01.2020 13:45:42.9190000; 17.01.2020 13:50:51.9700000
703224; Arbeitsraum: Werkstückdaten vorhanden aber kein Palettentyp eingetragen; sinumerik_alarm_plc_pmc; 17.01.2020 13:45:42.9190000; 17.01.2020 13:50:51.9700000
703048; Arbeitsraum: Überschneidung Werkstücktyp - Werkstückstatus; sinumerik_alarm_plc_pmc; 17.01.2020 13:46:09.9390000; 17.01.2020 13:50:51.9700000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 14:56:59.6350000; 17.01.2020 14:58:04.2390000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 15:28:11.9490000; 17.01.2020 15:28:44.7990000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 15:58:47.9030000; 17.01.2020 15:59:38.2790000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 16:29:40.5440000; 17.01.2020 16:31:11.9930000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 17:01:13.9060000; 17.01.2020 17:01:19.5570000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 17:31:22.1030000; 17.01.2020 17:31:26.9900000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 18:01:28.3010000; 17.01.2020 18:01:38.1320000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 18:31:56.9460000; 17.01.2020 18:42:08.6550000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 19:12:09.8350000; 17.01.2020 19:13:43.3710000
910463; A_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 17.01.2020 19:43:45.1900000; 17.01.2020 19:55:40.1600000
27251; PROFIsafe: F-Modul 1022, Master meldet Fehler CRC; sinumerik_alarm_nck; 17.01.2020 20:25:18.3950000; 
27021; Achse X_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse Y_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse Z_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse B_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse A_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse SP1 Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse Q_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse EL1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse ES1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse E_1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse ZM1_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
27021; Achse Y_2_ Stop D ausgelöst; sinumerik_alarm_nck; 17.01.2020 20:25:18.3990000; 
380075; PROFIBUS/PROFINET: Ausfall DP-Peripherie Bus 1 Slave/Device 6 logische Basisadresse ; sinumerik_alarm_nck_drive; 17.01.2020 20:25:18.4630000; 
20144; Kanal 1: Satz N64300 Bewegungssynchronaktion: IDS=876 Zugriff auf Systemvariable nicht möglich; sinumerik_alarm_nck; 17.01.2020 20:25:18.4640000; 
703738; Beladetür: Kommunikationsfehler; sinumerik_alarm_plc_pmc; 17.01.2020 20:25:18.3950000; 
27252; PROFIsafe: Slave/Device IM155-6 DP HF V3.1, Bus 1, Lebenszeichen-Fehler; sinumerik_alarm_nck; 17.01.2020 20:25:18.4910000; 
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 17.01.2020 20:25:18.4380000; 
380075; PROFIBUS/PROFINET: Ausfall DP-Peripherie Bus 1 Slave/Device 3 logische Basisadresse ; sinumerik_alarm_nck_drive; 17.01.2020 20:25:18.6230000; 
700122; Maschinensteuertafel Schubert MCI-2 ausgefallen; sinumerik_alarm_plc_pmc; 17.01.2020 20:25:18.5090000; 
700316; Schutzschalter i.O. <Sofort Halt> (=1705C-QA3:14) fehlt; sinumerik_alarm_plc_pmc; 17.01.2020 20:25:18.5410000; 
; ----- Start Alarmerfassung -----; ; 20.01.2020 06:54:16.2380000; 20.01.2020 06:54:16.2380000
705544; Not-Halt am Werkzeug-Beladesystem wurde ausgelöst.; sinumerik_alarm_plc_pmc; 20.01.2020 06:53:59.8520000; 20.01.2020 07:00:15.6270000
909011; DP-Mastersystem(1) Adresse:60 Sammelstörung; ; 20.01.2020 06:54:22.0420000; 20.01.2020 06:59:55.1100000
700905; Profibus DPM1: mindestens ein Device im Strang ausgefallen (siehe Alarmprotokoll); sinumerik_alarm_plc_pmc; 20.01.2020 06:54:21.9400000; 20.01.2020 07:00:15.7360000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 20.01.2020 06:54:45.2160000; 20.01.2020 06:55:52.6820000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 20.01.2020 06:55:56.2850000; 20.01.2020 06:56:16.3100000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 20.01.2020 06:56:20.3070000; 20.01.2020 06:57:42.3290000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 20.01.2020 06:57:45.5860000; 20.01.2020 06:58:30.7180000
702124; Keine Palette im Arbeitsraum aber Auflagenkontrolle i.O.; sinumerik_alarm_plc_pmc; 20.01.2020 07:02:57.0770000; 20.01.2020 07:04:39.5670000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0080000; 20.01.2020 07:03:07.2120000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0080000; 20.01.2020 07:03:07.2120000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0160000; 20.01.2020 07:03:07.2200000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0160000; 20.01.2020 07:03:07.2200000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0180000; 20.01.2020 07:03:07.2220000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 20.01.2020 07:03:07.0180000; 20.01.2020 07:03:07.2220000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 20.01.2020 07:03:07.0050000; 20.01.2020 07:03:08.0670000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 20.01.2020 07:03:07.0050000; 20.01.2020 07:03:08.0870000
