201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.08.2020 05:32:57.9360000; 03.08.2020 05:32:59.1120000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.08.2020 05:32:57.9360000; 03.08.2020 05:32:59.1280000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 03.08.2020 05:32:57.9360000; 03.08.2020 05:32:59.1440000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 08:07:11.2540000; 03.08.2020 08:07:22.3920000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 08:07:13.1510000; 03.08.2020 08:07:15.8800000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 12:51:05.4180000; 03.08.2020 12:51:16.6690000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 12:51:07.3640000; 03.08.2020 12:51:11.4460000
754942; Beladestelle Scheibenmagazin aktiv   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 13:05:31.5790000; 03.08.2020 13:05:57.7690000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 13:27:29.2320000; 03.08.2020 13:27:43.4640000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 13:27:30.8480000; 03.08.2020 13:27:36.5300000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 13:29:44.1690000; 03.08.2020 13:31:39.6710000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 13:32:29.2930000; 03.08.2020 13:33:01.8310000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 13:33:14.8290000; 03.08.2020 13:33:45.5040000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:24.2750000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:24.3510000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:24.4910000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:24.6670000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:24.8750000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:25.0830000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:25.2910000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:25.4670000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:25.6760000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:25.8840000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:26.0920000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:26.2680000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:26.4760000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:26.6840000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:26.9000000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:27.0680000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:27.2760000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:27.4890000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:27.6650000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:27.8730000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:28.0810000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:28.2890000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:28.4650000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:28.6730000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:28.8810000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:29.0570000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:29.2730000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:29.4810000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:29.6890000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:29.8650000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:30.0730000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:30.2810000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:30.4650000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:30.6730000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:30.8820000; 03.08.2020 13:34:31.1880000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:31.0900000; 03.08.2020 13:34:31.1880000
16927; Kanal 3: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 03.08.2020 13:34:31.2660000; 03.08.2020 13:34:39.7950000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 13:35:10.3290000; 03.08.2020 13:35:57.5870000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 13:36:11.4210000; 03.08.2020 13:36:14.6950000
754954; ZMag.: Ziel Magazin 1/1 Platz gleich Position der Q-Achse   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 13:37:02.9690000; 03.08.2020 13:37:06.0690000
754987; Q1-Achse: Mag. 1/1 in Rasterposition zur Beladestelle   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 13:37:02.9700000; 03.08.2020 13:37:06.0700000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 13:38:14.2420000; 03.08.2020 13:38:19.1850000
754954; ZMag.: Ziel Magazin 1/1 Platz gleich Position der Q-Achse   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 13:39:27.8550000; 03.08.2020 13:39:30.7920000
754987; Q1-Achse: Mag. 1/1 in Rasterposition zur Beladestelle   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 13:39:27.8550000; 03.08.2020 13:39:30.7930000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 13:40:24.4440000; 03.08.2020 13:40:28.8950000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 16:10:45.6040000; 03.08.2020 16:10:49.9590000
510008; Vorsicht Crashgefahr! Achsen wurden in JOG verfahren und repositionieren auf kürzesten Weg zurück!; sinumerik_alarm_plc_pmc; 03.08.2020 16:20:21.5270000; 03.08.2020 16:20:34.9360000
754942; Beladestelle Scheibenmagazin aktiv   fehlt; sinumerik_alarm_plc_pmc; 03.08.2020 17:24:09.0780000; 03.08.2020 17:24:24.2640000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 17:43:28.8060000; 03.08.2020 17:43:37.8470000
704318; Werkzeugwechsel ohne T-Anwahl ist nicht möglich; sinumerik_alarm_plc_pmc; 03.08.2020 17:43:29.7160000; 03.08.2020 17:43:37.9220000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 17:43:53.9720000; 03.08.2020 17:44:05.3350000
704318; Werkzeugwechsel ohne T-Anwahl ist nicht möglich; sinumerik_alarm_plc_pmc; 03.08.2020 17:43:54.6770000; 03.08.2020 17:44:05.4120000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 17:44:27.8000000; 03.08.2020 17:44:41.8590000
704318; Werkzeugwechsel ohne T-Anwahl ist nicht möglich; sinumerik_alarm_plc_pmc; 03.08.2020 17:44:28.5010000; 03.08.2020 17:44:41.9340000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 03.08.2020 17:44:54.2570000; 03.08.2020 17:45:03.0340000
704318; Werkzeugwechsel ohne T-Anwahl ist nicht möglich; sinumerik_alarm_plc_pmc; 03.08.2020 17:44:54.9580000; 03.08.2020 17:45:02.8850000
704318; Werkzeugwechsel ohne T-Anwahl ist nicht möglich; sinumerik_alarm_plc_pmc; 03.08.2020 17:45:45.4600000; 03.08.2020 17:45:50.9230000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 03.08.2020 17:47:07.2500000; 03.08.2020 17:47:11.0920000
; ----- Start Alarmerfassung -----; ; 04.08.2020 05:32:11.7870000; 04.08.2020 05:32:11.7870000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 04.08.2020 05:31:59.7070000; 04.08.2020 05:32:19.6450000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9690000; 04.08.2020 05:32:53.1730000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9690000; 04.08.2020 05:32:53.1730000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9770000; 04.08.2020 05:32:53.1810000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9770000; 04.08.2020 05:32:53.1810000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9790000; 04.08.2020 05:32:53.1830000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:52.9790000; 04.08.2020 05:32:53.1830000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9660000; 04.08.2020 05:32:54.0390000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9660000; 04.08.2020 05:32:54.0560000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9670000; 04.08.2020 05:32:54.1350000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9670000; 04.08.2020 05:32:54.1830000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9670000; 04.08.2020 05:32:54.1990000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:52.9670000; 04.08.2020 05:32:54.2160000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3430000; 04.08.2020 05:32:53.5470000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3430000; 04.08.2020 05:32:53.5470000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3450000; 04.08.2020 05:32:53.5490000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3450000; 04.08.2020 05:32:53.5490000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3470000; 04.08.2020 05:32:53.5510000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 04.08.2020 05:32:53.3470000; 04.08.2020 05:32:53.5510000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:53.3390000; 04.08.2020 05:32:54.4720000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:53.3390000; 04.08.2020 05:32:54.4870000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:53.3390000; 04.08.2020 05:32:54.5070000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:53.3390000; 04.08.2020 05:32:54.5270000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 04.08.2020 05:32:53.3390000; 04.08.2020 05:32:54.5430000
22069; Kanal 1: Satz N25100 Werkzeugverwaltung: Kein einsatzbereites Werkzeug in Werkzeuggruppe 311520, Programm /_N_CMA_DIR/_N_G_TM_T_SUBSTITU; sinumerik_alarm_nck; 04.08.2020 09:56:01.7820000; 04.08.2020 09:58:12.4480000
22069; Kanal 1: Satz N25100 Werkzeugverwaltung: Kein einsatzbereites Werkzeug in Werkzeuggruppe 201175, Programm /_N_CMA_DIR/_N_G_TM_T_SUBSTITU; sinumerik_alarm_nck; 04.08.2020 10:41:38.6070000; 04.08.2020 10:46:03.3060000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 10:55:47.4870000; 04.08.2020 10:56:04.2260000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 10:55:56.3160000; 04.08.2020 10:56:01.0470000
22069; Kanal 1: Satz N25100 Werkzeugverwaltung: Kein einsatzbereites Werkzeug in Werkzeuggruppe 311400, Programm /_N_CMA_DIR/_N_G_TM_T_SUBSTITU; sinumerik_alarm_nck; 04.08.2020 11:01:30.6970000; 04.08.2020 11:06:17.5420000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 11:15:33.0330000; 04.08.2020 11:15:49.5740000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 11:15:41.7740000; 04.08.2020 11:15:44.8920000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 04.08.2020 11:37:20.7970000; 04.08.2020 11:37:22.1890000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 04.08.2020 11:39:02.1950000; 04.08.2020 11:39:03.3680000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 04.08.2020 11:45:27.0100000; 04.08.2020 11:45:30.6680000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 04.08.2020 11:46:07.0010000; 04.08.2020 11:46:10.3120000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:05:13.6770000; 04.08.2020 14:05:30.9260000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:05:15.7210000; 04.08.2020 14:05:25.0200000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:11:22.8850000; 04.08.2020 14:11:29.8590000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:11:24.4650000; 04.08.2020 14:11:25.8140000
15350; Kanal 1: Satz 2899 Suchziel nicht gefunden; sinumerik_alarm_nck; 04.08.2020 14:18:00.3360000; 04.08.2020 14:18:07.2890000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:19:39.7980000; 04.08.2020 14:19:53.0960000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:19:41.2390000; 04.08.2020 14:19:44.7700000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:25:53.9370000; 04.08.2020 14:26:00.2900000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:25:55.4490000; 04.08.2020 14:25:58.1190000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:36:48.2880000; 04.08.2020 14:37:04.7330000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:36:49.8050000; 04.08.2020 14:36:54.8360000
17180; Kanal 1: Satz N410 unerlaubte D-Nummer; sinumerik_alarm_nck; 04.08.2020 14:40:34.1890000; 04.08.2020 14:43:55.3610000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:46:02.3130000; 04.08.2020 14:46:13.2850000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:46:04.0040000; 04.08.2020 14:46:06.3530000
17180; Kanal 1: Satz N410 unerlaubte D-Nummer; sinumerik_alarm_nck; 04.08.2020 14:46:29.5500000; 04.08.2020 14:47:40.5530000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 04.08.2020 14:48:27.2480000; 04.08.2020 14:48:36.3270000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 04.08.2020 14:48:28.8270000; 04.08.2020 14:48:33.0050000
