705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 07:33:44.3230000; 
700323; Schutzschalter i.O. <Halt in Transportfreigabe> (=11010C-QA1:14) fehlt; sinumerik_alarm_plc_pmc; 02.12.2019 07:35:59.1610000; 
703738; Beladetür: Kommunikationsfehler; sinumerik_alarm_plc_pmc; 02.12.2019 07:35:59.2360000; 
; ----- Start Alarmerfassung -----; ; 02.12.2019 07:38:31.8910000; 02.12.2019 07:38:31.8910000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:37.4280000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:37.4280000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2320000; 02.12.2019 07:40:37.4360000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2320000; 02.12.2019 07:40:37.4360000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2340000; 02.12.2019 07:40:37.4380000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.2340000; 02.12.2019 07:40:37.4380000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:38.2850000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:38.3060000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:38.4100000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:38.4250000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2240000; 02.12.2019 07:40:38.4430000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.2230000; 02.12.2019 07:40:38.4580000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5860000; 02.12.2019 07:40:37.7900000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5860000; 02.12.2019 07:40:37.7900000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5880000; 02.12.2019 07:40:37.7920000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5880000; 02.12.2019 07:40:37.7920000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5900000; 02.12.2019 07:40:37.7940000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:40:37.5900000; 02.12.2019 07:40:37.7940000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.5840000; 02.12.2019 07:40:38.7260000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.5840000; 02.12.2019 07:40:38.7420000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.5840000; 02.12.2019 07:40:38.7580000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.5840000; 02.12.2019 07:40:38.7740000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:40:37.5840000; 02.12.2019 07:40:38.7980000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 07:41:16.4650000; 02.12.2019 07:42:23.4840000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 02.12.2019 07:41:20.3770000; 02.12.2019 07:42:23.3360000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5360000; 02.12.2019 07:47:33.7410000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5360000; 02.12.2019 07:47:33.7410000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5440000; 02.12.2019 07:47:33.7490000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5440000; 02.12.2019 07:47:33.7490000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5460000; 02.12.2019 07:47:33.7510000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.5460000; 02.12.2019 07:47:33.7510000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5340000; 02.12.2019 07:47:34.5900000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5340000; 02.12.2019 07:47:34.6060000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5340000; 02.12.2019 07:47:34.7060000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5340000; 02.12.2019 07:47:34.7220000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5340000; 02.12.2019 07:47:34.7350000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.5330000; 02.12.2019 07:47:34.7510000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9230000; 02.12.2019 07:47:34.1270000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9230000; 02.12.2019 07:47:34.1270000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9250000; 02.12.2019 07:47:34.1290000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9250000; 02.12.2019 07:47:34.1290000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9270000; 02.12.2019 07:47:34.1310000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 07:47:33.9270000; 02.12.2019 07:47:34.1310000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.9170000; 02.12.2019 07:47:35.0580000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.9170000; 02.12.2019 07:47:35.0740000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.9170000; 02.12.2019 07:47:35.0900000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.9170000; 02.12.2019 07:47:35.1140000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 07:47:33.9170000; 02.12.2019 07:47:35.1780000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 07:48:36.5270000; 02.12.2019 08:22:21.7930000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 02.12.2019 07:48:39.6870000; 02.12.2019 08:22:21.8690000
703736; Beladetür: Im Umrichter liegt eine Störung vor --> siehe Diagnosebild S120; sinumerik_alarm_plc_pmc; 02.12.2019 08:22:16.4350000; 02.12.2019 08:22:21.9790000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 08:22:26.9550000; 02.12.2019 08:23:14.5000000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 02.12.2019 08:22:29.8850000; 02.12.2019 08:23:14.5740000
703736; Beladetür: Im Umrichter liegt eine Störung vor --> siehe Diagnosebild S120; sinumerik_alarm_plc_pmc; 02.12.2019 08:23:25.7460000; 02.12.2019 08:23:31.0860000
703736; Beladetür: Im Umrichter liegt eine Störung vor --> siehe Diagnosebild S120; sinumerik_alarm_plc_pmc; 02.12.2019 08:23:32.9540000; 02.12.2019 08:23:38.0870000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.4950000; 02.12.2019 08:24:24.6990000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.4950000; 02.12.2019 08:24:24.6990000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.5030000; 02.12.2019 08:24:24.7070000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.5030000; 02.12.2019 08:24:24.7070000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.5050000; 02.12.2019 08:24:24.7090000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.5050000; 02.12.2019 08:24:24.7090000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4910000; 02.12.2019 08:24:25.5480000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4910000; 02.12.2019 08:24:25.5640000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4920000; 02.12.2019 08:24:25.6720000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4920000; 02.12.2019 08:24:25.6880000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4920000; 02.12.2019 08:24:25.7040000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.4920000; 02.12.2019 08:24:25.7440000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8810000; 02.12.2019 08:24:25.0850000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8810000; 02.12.2019 08:24:25.0850000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8830000; 02.12.2019 08:24:25.0870000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8830000; 02.12.2019 08:24:25.0870000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8850000; 02.12.2019 08:24:25.0890000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:24:24.8850000; 02.12.2019 08:24:25.0890000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.8760000; 02.12.2019 08:24:26.0200000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.8760000; 02.12.2019 08:24:26.0440000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.8760000; 02.12.2019 08:24:26.0700000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.8760000; 02.12.2019 08:24:26.0840000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:24:24.8760000; 02.12.2019 08:24:26.1400000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 08:25:05.3670000; 02.12.2019 08:33:06.4170000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 02.12.2019 08:25:08.3210000; 02.12.2019 08:33:06.4920000
703736; Beladetür: Im Umrichter liegt eine Störung vor --> siehe Diagnosebild S120; sinumerik_alarm_plc_pmc; 02.12.2019 08:53:38.2460000; 02.12.2019 08:53:41.7240000
703736; Beladetür: Im Umrichter liegt eine Störung vor --> siehe Diagnosebild S120; sinumerik_alarm_plc_pmc; 02.12.2019 08:53:43.8020000; 02.12.2019 08:53:45.8640000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:41.9950000; 02.12.2019 08:54:42.1990000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:41.9950000; 02.12.2019 08:54:42.1990000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.0030000; 02.12.2019 08:54:42.2070000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.0030000; 02.12.2019 08:54:42.2070000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.0050000; 02.12.2019 08:54:42.2090000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.0050000; 02.12.2019 08:54:42.2090000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.0800000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.0960000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.1650000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.1970000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.2120000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:41.9920000; 02.12.2019 08:54:43.2290000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3810000; 02.12.2019 08:54:42.5850000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3810000; 02.12.2019 08:54:42.5850000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3830000; 02.12.2019 08:54:42.5870000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3830000; 02.12.2019 08:54:42.5870000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3850000; 02.12.2019 08:54:42.5890000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 08:54:42.3850000; 02.12.2019 08:54:42.5890000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:42.3750000; 02.12.2019 08:54:43.5210000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:42.3750000; 02.12.2019 08:54:43.5340000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:42.3750000; 02.12.2019 08:54:43.5530000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:42.3750000; 02.12.2019 08:54:43.5690000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 08:54:42.3750000; 02.12.2019 08:54:43.5820000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 08:55:07.8360000; 02.12.2019 09:02:21.1800000
700119; Neues Log-File erstellt; sinumerik_alarm_plc_pmc; 02.12.2019 08:55:10.8000000; 02.12.2019 09:02:21.0300000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1490000; 02.12.2019 09:02:55.3530000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1490000; 02.12.2019 09:02:55.3530000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1570000; 02.12.2019 09:02:55.3610000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1570000; 02.12.2019 09:02:55.3610000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1590000; 02.12.2019 09:02:55.3630000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.1590000; 02.12.2019 09:02:55.3630000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1450000; 02.12.2019 09:02:56.2020000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1450000; 02.12.2019 09:02:56.2180000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1460000; 02.12.2019 09:02:56.3180000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1460000; 02.12.2019 09:02:56.3340000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1460000; 02.12.2019 09:02:56.3500000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.1450000; 02.12.2019 09:02:56.3660000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5230000; 02.12.2019 09:02:55.7270000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5230000; 02.12.2019 09:02:55.7270000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5250000; 02.12.2019 09:02:55.7290000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5250000; 02.12.2019 09:02:55.7290000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5270000; 02.12.2019 09:02:55.7310000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 02.12.2019 09:02:55.5270000; 02.12.2019 09:02:55.7310000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.5170000; 02.12.2019 09:02:56.6660000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.5170000; 02.12.2019 09:02:56.6820000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.5170000; 02.12.2019 09:02:56.7060000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.5170000; 02.12.2019 09:02:56.7220000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 02.12.2019 09:02:55.5170000; 02.12.2019 09:02:56.7780000
705540; Not-Halt am Haupt-Bedienfeld wurde ausgelöst.; sinumerik_alarm_plc_pmc; 02.12.2019 09:03:14.9760000; 02.12.2019 09:21:47.9830000
